2026-04-06 17:17:27.573364,30.39,72
2026-04-07 11:27:34.196525,34.48,62
2026-04-07 11:46:38.756484,34.69,62
2026-04-07 11:53:03.846433,35.01,46
2026-04-07 11:57:52.984071,34.86,61
2026-04-07 12:04:07.522769,34.86,61
2026-04-07 12:04:52.611255,34.86,61
